ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5994454,Source1,2,2021-09-30 16:06:01,2021-09-30 18:42:16,25.807884,-80.240113,25.810017,-80.240193,0.147,Slow traffic on FL-9 from 20th St (FL-9) to FL-112/Airport Expy (FL-9) due to accident., NW 27th Ave,Miami,Miami-Dade,FL,33142-5206,US,US/Eastern,KMIA,2021-09-30 15:53:00,87.0,87.0,59.0,29.96,10.0,E,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-6000593,Source1,2,2021-04-07 17:34:00,2021-04-07 20:06:50,28.450866937501665,-81.33844971618012,28.448526937501665,-81.35512971618013,1.026,Incident on FL-528 WB near EXIT 8 Road closed. Take alternate route.,SR-528-TOLL,Orlando,Orange,FL,32812,US,US/Eastern,KORL,2021-04-07 17:53:00,83.0,83.0,29.0,29.88,10.0,SSW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6000741,Source1,2,2021-12-10 14:28:04,2021-12-10 15:17:50,34.12148,-118.22983700000002,34.108671,-118.249755,1.443,Stationary traffic on CA-2 S - Glendale Fwy S from exit [15A] to I-5 N due to accident.,CA-2 S,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2021-12-10 14:52:00,61.0,61.0,48.0,29.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6015681,Source1,2,2021-07-16 19:06:00,2021-07-16 20:46:37,34.239760637120064,-112.11484551376287,34.20715063712006,-112.12032551376288,2.275,Incident on I-17 SB near REST AREA Left lane blocked.,I-17,Mayer,Yavapai,AZ,86333,US,US/Mountain,KPRC,2021-07-16 18:53:00,86.0,86.0,35.0,24.98,10.0,W,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6018137,Source1,2,2021-11-30 16:44:24,2021-11-30 18:48:02,35.79748400000001,-78.56294,35.799318,-78.562616,0.128,Slow traffic from US-64 (S New Hope Rd) to Marsh Creek Rd (N New Hope Rd) due to accident., N New Hope Rd,Raleigh,Wake,NC,27610-1414,US,US/Eastern,KRDU,2021-11-30 16:51:00,54.0,54.0,34.0,29.63,10.0,SW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6021331,Source1,2,2021-08-03 16:54:04,2021-08-03 19:02:23,33.931125,-117.55633600000002,33.8822,-117.547675,3.417,Slow traffic on I-15 S - Ontario Fwy S from 6th St (I-15) to CA-91 (I-15) due to accident., 5th St,Norco,Riverside,CA,92860,US,US/Pacific,KAJO,2021-08-03 16:56:00,93.0,93.0,25.0,29.28,10.0,WNW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6023612,Source1,4,2021-11-15 21:01:00,2021-11-15 22:20:53,40.406106,-75.485529,40.410605,-75.473659,0.698,Multi vehicle crash on PA 663 both directions between NORTHGATE BL and GERYVILLE PK. All lanes closed., Quakertown Ave,Pennsburg,Montgomery,PA,18073,US,US/Eastern,KUKT,2021-11-15 20:55:00,39.0,34.0,56.0,29.46,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6024888,Source1,2,2021-04-10 09:13:30,2021-04-10 14:27:55,34.226579,-118.387832,34.22169,-118.362073,1.51,Stationary traffic on Golden State Fwy S - I-5 S from Lankershim Blvd exit [152] to Sunland Blvd exit [150] due to accident.,Lankershim Blvd,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,2021-04-10 08:53:00,60.0,60.0,67.0,29.09,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6030322,Source1,2,2021-10-20 15:22:30,2021-10-20 17:24:46,25.746599,-80.369101,25.7487,-80.367733,0.168,Slow traffic on FL-985 from SW 108th Ave to SW 22nd Ter due to accident., SW 24th St,Miami,Miami-Dade,FL,33165-2456,US,US/Eastern,KMIA,2021-10-20 14:53:00,85.0,85.0,55.0,30.11,10.0,ENE,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6030759,Source1,2,2021-09-26 01:43:00,2021-09-26 03:04:02,37.990001,-121.833711,37.989241,-121.833995,0.055,Incident on JACKSON PL near PUTNAM ST Drive with caution., Putnam St,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2021-09-26 01:53:00,60.0,60.0,75.0,29.94,10.0,SW,13.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6031959,Source1,2,2021-06-03 15:47:11,2021-06-03 18:42:30,39.488216,-119.785275,39.5411,-119.78786,3.657,Slow traffic on I-580 N - US-395 N from Virginia St/Kietzke Ln/Exit 63 (I-580/US-395) to I-80/Exit 68 (I-580/US-395) due to accident.,Martin Luther King Jr Memorial Fwy,Reno,Washoe,NV,89502,US,US/Pacific,KRNO,2021-06-03 15:55:00,93.0,93.0,15.0,25.44,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6033783,Source1,2,2021-12-26 22:49:10,2021-12-27 00:04:11,38.09183,-78.46798100000002,38.091932,-78.467922,0.008,Incident on US-29 NB near WOODBROOK DR Road closed. Take alternate route., Seminole Trl,Charlottesville,Albemarle,VA,22901-8301,US,US/Eastern,KCHO,2021-12-26 22:53:00,52.0,52.0,53.0,29.39,10.0,E,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6036280,Source1,2,2021-09-28 19:39:30,2021-09-28 21:38:03,38.01691174489013,-87.62767195659815,38.00692174489013,-87.61579195659814,0.946,Accident on IN-65/Resurrection Dr (IN-66) from N Saint Joseph Ave (IN-66) to IN-66.,IN-66,Evansville,Vanderburgh,IN,47720,US,US/Central,KEVV,2021-09-28 19:54:00,76.0,76.0,64.0,29.52,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6041881,Source1,2,2021-06-30 23:53:00,2021-07-02 00:42:58,35.02062,-114.598069,35.018417,-114.59806,0.152,Construction on AZ-95 SB near E GEMINI ST Road closed. Take alternate route., S Highway 95,Fort Mohave,Mohave,AZ,86426-9377,US,US/Mountain,KIFP,2021-06-30 23:55:00,91.0,91.0,29.0,29.04,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6045282,Source1,2,2021-08-20 17:29:00,2021-08-20 18:04:26,29.770472,-95.408352,29.771197,-95.409502,0.085,Slow traffic from Parker St to Center St due to accident., Washington Ave,Houston,Harris,TX,77007-5434,US,US/Central,KMCJ,2021-08-20 17:53:00,92.0,92.0,45.0,29.83,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-6053967,Source1,2,2021-12-19 18:30:00,2021-12-19 19:46:19,42.989962,-83.601267,42.98897,-83.601001,0.07,Incident on WILD ORCHID LN near HOUSE 3058 Drive with caution., E Atherton Rd,Burton,Genesee,MI,48519-1533,US,US/Eastern,KFNT,2021-12-19 18:53:00,24.0,24.0,81.0,29.48,10.0,SSE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6056028,Source1,2,2021-10-29 11:47:00,2021-10-29 13:19:22,31.794701814499877,-106.35642170855353,31.794971814499878,-106.35648170855353,0.019,Incident on MCRAE BLVD near MONTANA AVE Drive with caution.,Montana Ave,El Paso,El Paso,TX,79925,US,US/Mountain,KELP,2021-10-29 11:47:00,66.0,66.0,18.0,26.29,10.0,E,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6057123,Source1,2,2021-03-08 09:55:29,2021-03-08 11:10:30,44.997353,-92.984688,45.014885,-92.984738,1.211,Incident on MN-120 near E MARGARET ST Drive with caution., Division St N,Saint Paul,Ramsey,MN,55109,US,US/Central,KSTP,2021-03-08 09:53:00,48.0,48.0,58.0,29.51,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6060074,Source1,2,2021-11-15 18:44:11,2021-11-15 19:59:11,32.71639466270105,-96.82846426917631,32.72364466270105,-96.82638426917632,0.515,Incident on R L THORNTON FWY S SB near W ILLINOIS AVE Drive with caution.,S RL Thornton Fwy,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2021-11-15 18:53:00,69.0,69.0,73.0,29.29,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6063825,Source1,2,2021-03-29 18:10:43,2021-03-29 19:29:41,33.952418,-80.966272,33.951594,-80.96876999999998,0.154,Incident on I-77 SB near MM 6 Drive with caution.,I-77 S,Columbia,Richland,SC,29209,US,US/Eastern,KCUB,2021-03-29 17:53:00,67.0,67.0,26.0,30.02,10.0,SSW,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6064261,Source1,2,2021-06-15 17:04:30,2021-06-15 19:05:41,33.409362,-112.047086,33.406766,-112.048437,0.196,Slow traffic from E Encinas Ln to S 15th St due to accident., S 16th St,Phoenix,Maricopa,AZ,85040-1314,US,US/Mountain,KPHX,2021-06-15 16:51:00,114.0,114.0,8.0,28.52,7.0,SSW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6064907,Source1,2,2021-07-08 22:30:44,2021-07-09 01:06:53,39.411514,-76.66360300000002,39.420694,-76.64485,1.185,I-695 INNER LOOP PAST EXIT 23B MD 25 JONES FALLS EXPWY (NB),I-695 E,Lutherville Timonium,Baltimore County,MD,21093,US,US/Eastern,KDMH,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6068310,Source1,2,2021-07-06 19:46:30,2021-07-06 20:55:00,34.12939,-118.34748700000002,34.13516,-118.35875,0.758,Slow traffic on Hollywood Fwy N - US-101 N from Barham Blvd (US-101) to Lankershim Blvd (US-101) due to accident.,Hollywood Fwy N,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2021-07-06 19:53:00,77.0,77.0,46.0,29.0,10.0,SE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6069511,Source1,4,2021-11-20 22:51:00,2021-11-21 01:05:57,41.18530869464309,-79.67681050262604,41.186958694643096,-79.67355050262604,0.204,Multi vehicle crash on PA 38 both directions between EMLENTON CLINTONVILLE RD and SR 0478 SH. All lanes closed.,PA-478,Emlenton,Venango,PA,16373,US,US/Eastern,KFKL,2021-11-20 22:56:00,38.0,34.0,60.0,28.59,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-6069813,Source1,2,2021-12-10 14:45:47,2021-12-10 19:04:26,33.736251,-117.994665,33.70897,-117.958899,2.789,Slow traffic on San Diego Fwy S - I-405 S from Bolsa Ave (I-405) to Brookhurst St (I-405) due to accident.,I-405 S,Huntington Beach,Orange,CA,92647,US,US/Pacific,KSLI,2021-12-10 14:56:00,63.0,63.0,49.0,30.07,10.0,SW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6071063,Source1,2,2021-05-28 15:42:38,2021-05-28 16:06:01,34.039364,-81.09362,34.049963,-81.105649,1.005,Slow traffic on US-176 W - US-176 E from Bush River Rd (US-176) to Piney Grove Rd (US-176) due to accident.,Broad River Rd,Columbia,Richland,SC,29210,US,US/Eastern,KCAE,2021-05-28 15:56:00,94.0,94.0,25.0,29.57,10.0,SSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6071747,Source1,4,2021-10-10 13:23:00,2021-10-10 14:52:45,41.433618,-74.054259,41.433862,-74.054314,0.017,Incident on NY-32 NB near NY-32 Road closed. Take alternate route., State Route 32,New Windsor,Orange,NY,12553-8848,US,US/Eastern,KSWF,2021-10-10 13:45:00,61.0,61.0,88.0,29.67,5.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6073908,Source1,2,2021-07-04 09:53:30,2021-07-04 11:41:30,33.808933,-117.908478,33.817642,-117.917331,0.7879999999999999,Stationary traffic on I-5 N - Santa Ana Fwy N from exit [103B] to exit [111] due to accident.,I-5 N,Anaheim,Orange,CA,92802,US,US/Pacific,KFUL,2021-07-04 09:53:00,73.0,73.0,66.0,29.87,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6085993,Source1,2,2021-05-18 05:23:00,2021-05-18 10:34:46,26.667276,-81.888402,26.666371,-81.889123,0.077,Slow traffic on FL-45 - US-41 S from Lamar Rd to Turn Ln due to accident., Pondella Rd,North Fort Myers,Lee,FL,33903-3847,US,US/Eastern,KFMY,2021-05-18 05:53:00,68.0,68.0,84.0,30.05,10.0,ENE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6090228,Source1,2,2021-11-23 00:31:28,2021-11-23 01:46:28,29.737426,-95.524954,29.737417,-95.525947,0.06,Incident on WESTHEIMER RD near JEANETTA ST Drive with caution., Westheimer Rd,Houston,Harris,TX,77063-3504,US,US/Central,KMCJ,2021-11-23 00:53:00,53.0,53.0,74.0,30.19,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6095028,Source1,2,2021-10-26 18:54:00,2021-10-26 20:59:22,35.30676500000001,-118.998632,35.308592,-118.998615,0.126,Accident from Bryant St to Rexland Dr., Garber Way,Bakersfield,Kern,CA,93307-5235,US,US/Pacific,KBFL,2021-10-26 18:54:00,59.0,59.0,69.0,29.69,8.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6101197,Source1,2,2021-04-08 19:53:30,2021-04-08 22:50:30,38.375616,-121.36143,38.36916,-121.354946,0.568,Slow traffic on CA-99 S from Elk Grove Blvd (CA-99) to Eschinger Rd (CA-99) due to accident.,CA-99 S,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,2021-04-08 19:53:00,66.0,66.0,47.0,30.01,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6107566,Source1,2,2021-12-23 19:43:09,2021-12-23 20:58:10,36.865457,-76.419709,36.865456,-76.420762,0.058,Incident on WESTERN BRANCH BLVD near WESTERN BRANCH BLVD Drive with caution., Western Branch Blvd,Chesapeake,Chesapeake,VA,23321-5108,US,US/Eastern,KPVG,2021-12-23 19:51:00,35.0,35.0,67.0,30.2,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6112927,Source1,2,2021-06-17 15:11:00,2021-06-17 17:11:15,38.05664,-120.271253,38.057254,-120.271091,0.043,Incident on HITCHING POST RD near PACK TRAIL RD Drive with caution., Hitching Post Rd,Sonora,Tuolumne,CA,95370-9513,US,US/Pacific,KO22,2021-06-17 15:15:00,106.0,106.0,6.0,27.64,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6123110,Source1,2,2021-07-07 16:22:17,2021-07-07 18:04:08,37.524902,-77.428262,37.577632,-77.46525600000002,4.169,Slow traffic on I-95 N - Richmond Petersburg Tpke N - I-64 W from Maury St/Exit 73 (I-95) to VA-161/Boulevard/Exit 78 (I-64/I-95) due to accident.,I-95 N,Richmond,Richmond City,VA,23224,US,US/Eastern,KFCI,2021-07-07 15:56:00,91.0,91.0,48.0,29.71,10.0,S,8.0,0.0,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-6127328,Source1,2,2021-08-03 12:44:00,2021-08-03 16:22:42,38.102746,-121.581848,38.104222,-121.592305,0.578,Accident from Brannan Island Rd / Korths Pirates Lair Mobile Home Park to Mobile Home Park., W Brannan Island Rd,Isleton,Sacramento,CA,95641-9764,US,US/Pacific,KSUU,2021-08-03 12:58:00,87.0,87.0,28.0,29.9,10.0,SW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6133758,Source1,2,2021-06-15 05:35:30,2021-06-15 09:26:03,32.769489,-96.804641,32.775509,-96.811003,0.556,Stationary traffic from I-35E exit [46A] to I-35E N due to accident., S Stemmons Fwy,Dallas,Dallas,TX,75207,US,US/Central,KDAL,2021-06-15 05:53:00,76.0,76.0,79.0,29.49,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6137207,Source1,2,2021-12-12 09:53:30,2021-12-12 10:52:30,36.087856,-86.701555,36.060465,-86.68036500000002,2.232,Stationary traffic on I-24 E from TN-155/Briley Pkwy/Exit 54 (I-24) to TN-254/Bell Rd/Exit 59 (I-24) due to accident.,I-24 E,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2021-12-12 09:53:00,43.0,43.0,53.0,29.78,10.0,VAR,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6138830,Source1,2,2021-09-27 17:52:41,2021-09-27 19:56:16,32.825266,-96.784655,32.822196000000005,-96.786265,0.232,Slow traffic from Henderson Ave-Knox St exit [2] to Knox St due to accident., N Central Expy,Dallas,Dallas,TX,75205-3520,US,US/Central,KDAL,2021-09-27 17:53:00,88.0,88.0,31.0,29.39,10.0,E,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6140901,Source1,4,2021-09-18 00:59:00,2021-09-18 03:01:10,40.711865,-96.559131,40.714823,-96.567501,0.484,NE-2 is closed from S 120th St (NE-2) to S 84th St (NE-2) due to accident., S 120th St,Bennet,Lancaster,NE,68317-2220,US,US/Central,KLNK,2021-09-18 00:54:00,58.0,58.0,78.0,28.92,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-6141499,Source1,2,2021-09-05 21:51:53,2021-09-05 23:12:27,42.2909796235929,-79.67996478042755,42.27511962359289,-79.71542478042755,2.1180000000000003,NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at Before Ripley Toll Barrier starting 9:51 PM 09/05/2021 [CARS CAD-212480382],New York State Thruway,Ripley,Chautauqua,NY,14775,US,US/Eastern,KJHW,2021-09-05 21:56:00,60.0,60.0,90.0,28.05,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6142358,Source1,2,2021-09-27 08:00:30,2021-09-27 09:11:30,37.351996,-77.389599,37.354764,-77.407431,0.998,Stationary traffic on VA-10 from Old Bermuda Hundred Rd/Meadowville Rd (VA-10) to I-95 (VA-10) due to accident., W Hundred Rd,Chester,Chesterfield,VA,23836-2534,US,US/Eastern,KFCI,2021-09-27 07:56:00,53.0,53.0,96.0,29.86,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6147424,Source1,2,2021-09-22 17:27:43,2021-09-22 19:29:52,29.743733,-95.418791,29.74229,-95.419931,0.121,Slow traffic from Locke Ln to Lake St due to accident., Kirby Dr,Houston,Harris,TX,77019-6319,US,US/Central,KMCJ,2021-09-22 17:53:00,83.0,83.0,24.0,30.02,10.0,N,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6148506,Source1,2,2021-10-31 21:07:30,2021-10-31 21:29:30,36.768004,-121.74416,36.772174,-121.730423,0.813,Slow traffic on CA-156 E - CA-156 from CA-183/Merritt St (CA-156) to Meridian Rd (CA-156) due to accident.,CA-156 E,Castroville,Monterey,CA,95012,US,US/Pacific,KSNS,2021-10-31 20:53:00,59.0,59.0,72.0,29.94,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6170225,Source1,2,2021-09-23 20:01:38,2021-09-23 21:27:02,35.848361,-78.609252,35.848754,-78.609252,0.027000000000000003,Incident on BROOK FERN WAY near HOUSE 1600 Drive with caution., Brook Fern Way,Raleigh,Wake,NC,27609-4998,US,US/Eastern,KRDU,2021-09-23 19:51:00,67.0,67.0,63.0,29.56,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6171535,Source1,2,2021-10-19 07:52:44,2021-10-19 09:10:42,32.701401000000004,-117.066858,32.701394,-117.066333,0.031,Incident on SKYLINE DR near S 61ST ST Drive with caution., Skyline Dr,San Diego,San Diego,CA,92114-5532,US,US/Pacific,KSAN,2021-10-19 07:51:00,56.0,56.0,72.0,30.02,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6173155,Source1,2,2021-05-20 18:59:03,2021-05-20 21:06:35,41.55513167361472,-73.05538058246108,41.55039167361472,-73.04993058246109,0.4320000000000001,ConnDOT: Crash (2 Vehicle) on RT8 Southbound between Exits 31 and 30. Expect lane closures. Reported Thursday May 20 at 6:58 pm.,CT-8,Waterbury,Naugatuck Valley,CT,06708,US,US/Eastern,KOXC,2021-05-20 18:51:00,68.0,68.0,43.0,29.68,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6174325,Source1,2,2021-11-09 11:40:00,2021-11-09 14:41:00,35.990787,-81.943826,35.99159500000001,-81.94301800000002,0.07200000000000001,Near Newland / Both Directions. The road is closed near Camp Creek Rd.,Linville Falls Hwy,Newland,Avery,NC,28657,US,US/Eastern,KTNB,2021-11-09 11:50:00,71.0,71.0,5.0,27.17,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6178845,Source1,2,2021-06-04 13:30:55,2021-06-04 18:58:11,34.173488,-118.159181,34.130031,-117.925573,13.691,Slow traffic on I-210 E - Foothill Fwy E from Windsor Ave (I-210) to Vernon Ave (I-210) due to accident.,Foothill Fwy E,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6186493,Source1,2,2021-08-07 17:45:00,2021-08-08 02:05:27,42.816756963525684,-83.00247073133943,42.82012696352569,-83.00652073133945,0.31,Incident on MI-53 NB near 33 MILE Drive with caution.,State Highway 53 Byp,Romeo,Macomb,MI,48065,US,US/Eastern,KMTC,2021-08-07 17:56:00,82.0,82.0,57.0,29.33,10.0,SSE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
